"REF_DATE","GEO","DGUID","Seasonal adjustment","Activities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","138.2","","","","1"
"2011-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","143.8","","","","1"
"2011-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","136.0","","","","1"
"2012-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","138.8","","","","1"
"2012-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","140.5","","","","1"
"2012-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","146.4","","","","1"
"2012-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","138.3","","","","1"
"2013-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","138.8","","","","1"
"2013-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","142.5","","","","1"
"2013-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","153.1","","","","1"
"2013-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","144.5","","","","1"
"2014-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","141.4","","","","1"
"2014-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","147.2","","","","1"
"2014-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","158.9","","","","1"
"2014-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","148.9","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","142.0","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","147.5","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","159.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","152.1","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","143.8","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","149.4","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","161.1","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","154.2","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","146.7","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","152.3","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","164.5","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","158.1","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","148.0","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","153.9","","","","1"
"2018-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","166.2","","","","1"
"2018-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","157.3","","","","1"
"2019-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","149.4","","","","1"
"2019-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","156.5","","","","1"
"2019-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","168.5","","","","1"
"2019-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","157.3","","","","1"
"2020-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","141.6","","","","1"
"2020-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","98.6","","","","1"


