"REF_DATE","GEO","DGUID","Labour productivity measures and related variables","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","104.155","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","104.143","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","102.222","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","103.112","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","103.354","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","102.246","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","102.727","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","104.616","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","107.486","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","108.502","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","107.951","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","109.636","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","108.730","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","108.921","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","109.559","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","109.872","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","109.548","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","112.682","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","113.055","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","112.396","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","112.304","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","97.188","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Wholesale trade [41]","Index, 2012=100","348","units","0","v21573670","1.1.8","113.442","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","98.804","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.462","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","98.981","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.563","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.439","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","100.542","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.814","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.537","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","99.905","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","100.744","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","103.043","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","104.998","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","106.556","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","107.660","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","108.420","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","107.911","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","108.716","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","108.396","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","107.062","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","107.406","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","108.867","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","109.594","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","111.529","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","111.299","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","112.226","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","114.407","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","117.309","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","119.589","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","118.837","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","120.108","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","119.200","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","120.236","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.030","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.484","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.371","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.379","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.922","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","121.038","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","118.265","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","103.232","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Retail trade [44-45]","Index, 2012=100","348","units","0","v21573671","1.1.9","123.589","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","95.420","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","95.721","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","98.565","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","97.217","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","99.234","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","99.540","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","99.733","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","100.183","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","100.407","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","99.677","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","100.423","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","101.344","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","100.960","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","104.527","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","105.760","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","108.319","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","108.972","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","109.335","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","109.449","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","110.251","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","111.959","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","112.526","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","112.910","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","112.198","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","114.295","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","115.347","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","117.438","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","119.916","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","119.888","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","120.225","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","122.006","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","122.690","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","123.895","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","124.253","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","124.339","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","126.103","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","125.315","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","125.201","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","118.689","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","87.456","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Transportation and warehousing [48-49]","Index, 2012=100","348","units","0","v21573672","1.1.10","98.371","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","98.116","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.207","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.043","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","98.999","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","98.889","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.052","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.660","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.964","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","100.710","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.666","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.118","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.258","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","99.713","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","100.660","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","101.415","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","102.169","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","103.464","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","104.253","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","103.993","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","104.609","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","105.618","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","106.745","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","107.823","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","108.650","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","110.304","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","110.773","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","112.098","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","112.910","","","","3"
"2017-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","112.808","","","","3"
"2017-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","112.641","","","","3"
"2018-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","113.539","","","","3"
"2018-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","114.292","","","","3"
"2018-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","115.403","","","","3"
"2018-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","116.294","","","","3"
"2019-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","117.051","","","","3"
"2019-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","117.767","","","","3"
"2019-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","118.400","","","","3"
"2019-10","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","118.868","","","","3"
"2020-01","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","117.897","","","","3"
"2020-04","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","110.579","","","","3"
"2020-07","Canada","2016A000011124","Real gross domestic product (GDP)","Information and cultural industries [51]","Index, 2012=100","348","units","0","v21573673","1.1.11","114.950","","","","3"
"2010-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","95.786","","","","3"
"2010-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","97.365","","","","3"
"2011-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","98.132","","","","3"
"2011-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","98.070","","","","3"
"2011-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","98.879","","","","3"
"2011-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","98.255","","","","3"
"2012-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","98.913","","","","3"
"2012-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","99.508","","","","3"
"2012-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","100.786","","","","3"
"2012-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","100.793","","","","3"
"2013-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","101.911","","","","3"
"2013-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","104.382","","","","3"
"2013-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","104.901","","","","3"
"2013-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","105.151","","","","3"
"2014-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","104.348","","","","3"
"2014-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","104.499","","","","3"
"2014-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","106.285","","","","3"
"2014-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","108.746","","","","3"
"2015-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","110.789","","","","3"
"2015-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","110.698","","","","3"
"2015-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","111.982","","","","3"
"2015-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","111.245","","","","3"
"2016-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","112.439","","","","3"
"2016-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","112.301","","","","3"
"2016-07","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","114.215","","","","3"
"2016-10","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","113.745","","","","3"
"2017-01","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","114.360","","","","3"
"2017-04","Canada","2016A000011124","Real gross domestic product (GDP)","Finance and insurance, and holding companies","Index, 2012=100","348","units","0","v65778338","1.1.20","117.052","","","","3"
